30.63505498,23.28114468,39.90735348,11.60008435,35.83904575,378.6460172,0
27.85153096,19.55213705,23.10051044,23.86201409,33.81531359,196.9721271,0
34.62544808,37.06046825,40.0300227,4.561671211,28.43665181,535.4128601,0
30.05763478,38.51405346,26.99546846,13.54491037,17.12429634,283.3938972,0
35.34545583,34.39396374,28.12893809,21.30484475,33.2471084,62.42411207,0
30.138811,29.50155447,33.13314655,21.03723371,34.35363413,60.76329924,0
30.20368052,30.73532775,18.0845234,22.17794925,26.52836032,115.2089541,0
23.61703545,38.70325686,20.35973063,25.27571695,38.86992344,271.7142435,0
41.14425834,37.65320943,21.39498557,18.96745253,29.55076539,233.9464439,0
27.29718281,37.69842337,30.26298423,28.54223087,16.18795257,237.7341758,0
23.99126031,23.61345317,15.14058837,21.23090724,26.24243594,284.0108623,0
38.15477551,44.75852004,20.02343597,28.78210926,35.21434841,394.4221547,0
24.22645132,39.49236106,27.14287112,17.12452373,25.6669895,150.8011181,0
36.98531752,37.77236151,34.07759504,24.07344859,31.16665518,128.432804,0
31.86297468,41.51301144,43.04507294,28.34653213,31.76788261,355.5161224,0
42.59566191,45.60657085,22.95069002,30.31753792,45.29100948,720.5498601,0
23.88489742,21.51415589,32.46680999,20.28428006,40.01270763,284.203426,0
32.57044647,23.03705277,17.82658852,17.72120985,21.85185303,265.0968571,0
17.68812172,29.59131592,25.65004747,28.45076647,27.11737071,193.9074965,0
26.48409818,45.19092501,16.88482926,28.7253175,38.51822861,470.0936903,0
29.09127527,31.03832197,27.17710739,38.27219481,14.29971654,437.0265909,0
30.2759416,37.76693519,29.9750431,18.70530394,42.88283912,266.24899,0
22.39234259,23.68506928,29.79355557,29.96563107,33.34170242,184.1209296,0
29.21047888,18.61555023,25.45225935,13.60515956,29.41795652,262.0126868,0
24.80211199,42.74531663,27.48615683,22.52619004,35.03059453,201.9992058,0
23.70540826,33.42574857,19.29821645,45.37462677,37.84419455,704.7329878,0
28.25520486,43.89586543,25.7446212,23.32570857,29.24119126,171.9865234,0
26.70924692,34.8903869,25.00004477,30.70048594,29.05890015,93.23927134,0
22.58359996,34.83322743,27.0623291,36.11318161,32.48609049,251.5990193,0
30.19909677,33.21512442,18.77736526,29.79697425,25.57833234,152.1776864,0
35.17575401,35.54119315,18.91289449,47.09832836,33.0537893,726.3754385,0
34.48782988,30.00600688,27.85858396,17.27175483,27.88628219,57.59038787,0
19.37033457,20.28058113,26.57918466,42.46519417,24.37540134,626.9117569,0
45.49240536,26.48026699,27.99587812,17.94426161,21.25820045,344.2722225,0
28.73648415,29.24448551,22.09496856,15.8055233,33.56705344,125.6294142,0
30.7456218,21.68514931,35.21156491,17.33626825,23.73081191,195.4373779,0
26.6583599,32.28451774,33.65377329,21.20489844,40.80961886,189.418817,0
24.5769827,27.99916079,27.85600902,22.78904512,33.2391306,61.59029387,0
41.0089586,28.40575955,31.43693621,16.71211217,18.96089482,273.6475777,0
28.02966005,42.71866285,19.34873068,27.50499067,31.80592967,248.5831595,0
34.79644271,37.16727997,34.56121102,20.86983649,18.37175575,206.5820977,0
34.43477735,26.78680518,22.17793713,32.41244812,13.45044584,396.4956915,0
24.21552915,26.49073566,37.60239764,18.04104183,25.42589108,176.4391588,0
20.73319623,20.78847815,26.76382665,25.88373484,24.95599016,220.1133582,0
19.50794741,24.73574467,27.63134917,32.78796954,28.14028847,246.0695667,0
16.42116437,39.32055577,23.95434119,19.89630295,24.1256581,304.6366474,0
30.88215784,43.64598293,26.384019,23.31390688,23.36698823,188.242823,0
31.46221596,35.25201244,30.68585508,28.72863982,20.55135233,119.7796895,0
33.14957379,22.36074944,21.14467053,27.30429324,24.79076259,174.6167512,0
28.15095286,33.18269171,32.74005683,33.18079591,25.08477492,137.5809103,0
18.37311085,32.38674947,35.65315807,33.1229276,32.67076721,302.4397152,0
33.6216763,32.18883437,22.22515726,31.505398,12.79177586,375.4128999,0
27.08752257,29.60551423,34.4387532,37.77774829,29.26776315,258.5946858,0
27.68570744,42.91434261,31.22214373,28.1819492,20.03354954,249.5442846,0
39.78572547,39.39997606,32.63242337,26.20847443,30.98256058,192.4271328,0
28.02865411,25.36379481,16.87282444,19.83627139,15.18919102,368.5731422,0
23.16593245,39.63255868,21.76119098,19.20896416,30.68781263,184.1162378,0
32.86573322,37.49312456,25.34575005,12.76503173,34.14001967,196.1551535,0
32.18768684,28.94848117,37.93452198,12.65184741,19.94451533,286.6514534,0
34.02954991,25.45596115,26.39463576,22.33746119,13.34167602,290.5055075,0
35.50289415,32.1032032,34.26513618,18.33613859,36.25684976,144.1039752,0
27.27800603,33.62792793,35.48358345,36.62924572,38.69479848,341.3940016,0
30.99653618,35.58309705,31.62687841,27.81938562,23.53547496,77.43442924,0
24.64208789,39.08683227,16.56394095,15.79820256,35.17336606,331.2855689,0
30.91804221,33.85558672,32.77124402,16.33316413,33.153545,92.8443051,0
28.5073678,36.24253817,14.38853309,21.65300601,31.72288853,239.1506102,0
32.06153214,27.17911697,25.79155337,18.20722403,29.87881605,54.3280104,0
30.01268043,25.1084187,20.65367266,9.66077517,20.72030043,347.0780747,0
32.83286476,39.94845281,28.4149188,18.49803506,21.24333949,161.9358832,0
24.5397511,29.90175904,25.28213457,26.77583119,17.99740496,170.1631649,0
25.69202478,36.05591592,21.25394084,20.20839668,22.32498515,145.2444964,0
32.88351729,21.37498964,31.35207105,19.61505679,26.12777811,132.5240493,0
41.81440447,32.14075831,32.04218918,16.07240703,33.48069036,225.1968649,0
35.1310648,20.22738321,34.10864509,29.09958863,31.91551304,222.5194794,0
25.04946392,23.94600173,30.07271235,26.47948456,28.78947507,91.02703992,0
41.66992461,16.87061059,33.88878224,32.63052558,19.59273758,541.0943387,0
31.5181487,33.61942981,23.14142109,24.54425382,25.64569935,48.06383037,0
29.11096601,39.08323555,22.46706409,20.9706326,33.19434735,124.6593555,0
24.4127013,33.80782655,24.66183188,24.53768944,28.74438723,55.28904141,0
24.75920817,27.73793547,23.88584079,27.07503631,28.44526947,76.72276939,0
33.43027667,33.54789662,19.97412936,20.33128885,16.00685054,259.6954482,0
19.31137979,29.71322767,37.0586287,29.36595149,24.95102353,242.4433306,0
35.22076208,12.76853271,27.89321538,20.72035803,24.79971689,389.034129,0
35.2092768,38.60085004,27.70800371,31.04232683,26.78008611,146.5810414,0
31.07407656,36.78302946,12.65423447,24.91551558,30.38202046,289.6860047,0
21.15951756,25.16783902,40.80015118,16.7875304,29.51900315,308.4350014,0
40.0761003,41.09141097,17.62298295,28.41812004,15.31239952,523.2461913,0
19.6492987,27.80744267,31.19317828,10.54127154,32.41584771,301.6042303,0
37.1077004,29.34666671,24.94711413,15.93166067,32.94430419,137.0657519,0
32.35147939,29.22319029,24.39030031,18.54727963,27.25832456,50.31691758,0
31.31916949,27.49529504,13.03329613,18.45937629,34.95827872,317.3112907,0
23.45881382,22.3777753,29.18067686,26.03050415,37.16706466,201.6048532,0
36.64596962,25.71894043,23.27822609,20.30392632,30.17044958,111.8541801,0
22.90020978,29.99909507,21.55368699,24.5611369,32.71522431,119.262618,0
26.77294695,43.37421522,19.94531486,17.72374728,26.37795531,267.8737107,0
18.11400855,20.09978934,11.46961733,13.93270778,30.31773402,646.2610592,0
26.75168158,35.36162071,29.97792493,31.82621439,23.18213474,134.8186999,0
33.82609099,25.00410306,25.26995605,28.34535548,33.86146858,116.2556,0
20.69472955,25.1427523,21.79435594,19.73032319,33.21795239,202.5096101,0
24.36366763,30.41106219,36.27266346,19.79175659,38.99801308,210.6474863,0
43.1786538,35.49104623,22.04054247,40.27016461,26.75451832,526.9859943,0
31.47559314,25.8930489,25.30073929,31.52913085,24.09505141,131.1478427,0
34.95101585,30.30275642,31.53010425,11.61291611,22.22615648,210.5286206,0
29.04227902,35.20523229,29.5058555,6.22934593,22.63572558,343.4492618,0
29.45738905,35.56848754,41.75634543,28.96085429,13.91109878,446.1735826,0
25.86402699,31.9793848,39.7844627,27.84423911,40.78407911,312.0127591,0
34.64007496,39.79381624,27.33798707,33.55932087,26.9373796,205.9520455,0
31.9599138,26.46334032,40.9281886,12.59001984,29.55792311,293.6660161,0
32.69499761,51.03050772,38.4029525,16.30609559,21.65498941,594.4498682,0
22.14951938,26.71750866,30.69422642,15.80346557,15.44526689,318.4901353,0
19.96818288,34.57817224,22.87502636,19.45646425,30.35847392,161.9824881,0
32.46808357,31.94064475,21.7073039,15.62906468,32.1971728,122.6500506,0
24.78374838,29.52392782,28.56231133,21.98871598,36.99804481,100.9242831,0
30.15197766,23.07553501,25.68766395,21.94041212,24.98937671,89.90002689,0
30.32419034,43.58897098,27.95595555,11.71756982,33.44326227,308.1004384,0
26.45414744,32.6619285,32.05064339,32.96567109,23.73664139,147.1886612,0
35.53010498,26.65684457,37.49050662,28.65136469,25.4082441,171.4364293,0
36.67559391,29.03276289,20.42768061,23.83400134,28.82859075,114.5887299,0
27.81608154,25.68935328,29.65877941,29.19667377,22.92678594,106.0635604,0
37.56306955,22.34154838,37.61207288,12.19078032,25.93181191,346.9690195,0
29.14407013,35.08940372,39.07257351,7.051548038,26.06853552,395.3532423,0
35.19855483,39.82469958,32.40606818,25.26434028,24.15284749,140.4164713,0
31.63149185,29.74922007,33.46607669,23.59854768,25.08240241,42.30039595,0
31.14894811,43.44907802,21.89195758,26.6738483,38.44807107,301.5588606,0
28.10769448,41.22353977,36.36333372,24.8615859,23.83225242,191.7306477,0
30.37329611,24.0033085,36.58188892,14.48070206,39.2793761,305.0987455,0
39.94367659,32.58328623,49.99563087,16.89682007,34.68547396,636.0078144,0
42.39400431,34.4537715,18.77555241,17.76691836,31.7516279,296.7217879,0
37.4986138,26.85779468,36.07018281,13.57776744,29.50331471,224.8181643,0
40.22620673,42.1327633,32.54154858,23.51749709,39.0916672,346.4002025,0
27.95539625,25.84190828,15.93406523,25.74176313,24.91247505,212.7912853,0
37.10627213,31.78046207,29.04026998,18.90108131,24.98695749,82.7385483,0
36.27108683,28.26038304,29.91085396,23.28454363,17.02163407,185.8657538,0
30.55673429,33.45393201,23.0227603,28.25390176,37.42140138,136.7955672,0
20.1309684,39.42281006,25.88714121,22.81914443,35.29718568,216.4081643,0
34.93746623,35.75848852,23.36934936,24.40220888,30.75979367,76.61914182,0
40.59879096,37.52324815,22.2899771,20.50605332,36.17108944,252.7683001,0
29.27808366,26.71174763,31.25755523,16.48049192,22.12821422,117.1161633,0
35.75611596,20.79246272,23.41733991,36.87018345,42.30487238,538.4666272,0
30.90586044,33.04558249,18.34166271,21.08502536,28.85050185,112.4283055,0
24.24357729,44.81615664,39.54958639,24.25817671,41.69189806,509.7250208,0
33.15238162,13.90763878,26.80293114,29.14246538,25.75259096,356.0853063,0
24.74830583,40.67987112,23.2044853,28.05029692,16.4950167,318.6019487,0
24.47932567,32.30363094,29.19773442,22.61110615,35.06703596,73.54670916,0
35.34268907,14.42250101,31.79795449,13.8471649,24.00956782,430.6864032,0
30.71363608,19.43687337,25.10735927,23.95831659,28.21402243,151.774888,0
38.13138755,34.40262155,37.33400289,17.98745538,15.86647396,345.1225281,0
46.5699457,32.16545446,31.84078654,29.69171118,34.36361658,358.2799247,0
28.65865648,32.30655673,18.62483096,18.09687222,23.70830617,152.5201223,0
25.72303169,37.13109298,31.8432188,18.08056582,21.34789668,145.3420821,0
27.70926693,24.60389344,24.81021361,27.80097472,20.92645769,144.704483,0
23.25386037,25.34036349,31.58369338,29.24844175,28.60134124,126.5726221,0
32.01130144,33.12675627,22.51324522,36.77238912,38.4788948,322.7431913,0
32.06248369,21.53486186,32.82075645,26.84277361,23.67024089,154.7460931,0
36.04315065,19.24046883,21.64856794,6.890427946,30.96484635,498.4006215,0
32.99504191,27.65299839,25.84851189,24.3159851,30.31574832,32.30796099,0
38.76825753,35.95571919,23.84617407,40.22435449,33.5285138,432.5651577,0
20.82982863,31.19198729,19.98998196,25.55971105,37.95266117,249.0297897,0
26.86590301,42.3022581,13.87721012,16.8536212,28.96219997,388.3173353,0
23.84956541,26.14137552,23.87499431,18.6034138,33.56791802,130.943238,0
38.85348732,19.21608102,24.11805245,6.381445537,19.49827964,609.2774797,0
36.78032092,30.76337753,36.48518258,17.46516082,23.96243012,164.313741,0
43.17071316,35.13312114,45.99171193,29.92424847,24.42029668,555.4632023,0
24.7484658,31.19566011,44.7835965,27.93305304,24.63968354,331.1727322,0
34.87247323,39.82085269,29.39865917,19.40414771,22.40709045,152.1765318,0
22.08251679,37.2246689,25.72010531,15.99389547,47.79410338,524.0113836,0
30.80997612,30.96021853,25.65706071,12.57763088,27.29766902,124.13843,0
22.0739509,36.92936717,35.62617586,36.35610935,23.83657317,343.0372235,0
23.87169085,34.6234308,32.28777786,13.74291286,28.18951297,154.0854932,0
27.11128095,20.38780846,29.02941958,37.53481588,18.95812114,426.2938325,0
28.12032816,29.23040195,38.36461735,29.27754015,32.51199104,155.5894542,0
29.47254621,38.24733841,11.93685348,33.23621076,25.10220835,438.4017371,0
